,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39037,47,private,78954,NonGraduate,7,Separated,White-Collar,Not-Family,White,Female,0,0,28,US,<=50K
39038,38,self_emp,203988,Graduate,16,Married,White-Collar,Family,White,Male,99999,0,55,US,>50K
39039,54,private,111130,Graduate,10,Married,White-Collar,Family,Asian-Pac-Islander,Male,0,0,50,US,>50K
39040,45,private,149388,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,48,US,>50K
39041,45,private,39464,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
39042,29,govt,94064,Graduate,14,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
39043,44,govt,342510,Graduate,16,Married,White-Collar,Family,White,Female,7688,0,40,US,>50K
39044,66,self_emp,163726,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,10,US,<=50K
39045,35,private,194496,Graduate,13,Married,White-Collar,Family,White,Male,0,0,55,US,<=50K
39046,66,self_emp,298045,Graduate,13,Married,White-Collar,Family,White,Male,0,0,30,US,<=50K
39047,24,private,42100,Graduate,10,Single,White-Collar,Not-Family,White,Female,0,0,20,US,<=50K
39048,30,private,77143,Graduate,10,Single,White-Collar,Not-Family,Black,Male,0,0,25,US,<=50K
39049,38,private,233197,Graduate,10,Separated,White-Collar,Not-Family,Black,Male,0,0,40,US,<=50K
39050,17,private,295120,NonGraduate,7,Single,White-Collar,Family,White,Male,0,0,20,US,<=50K
39051,20,private,85021,NonGraduate,9,Single,Service,Family,White,Female,0,0,40,US,<=50K
39053,45,self_emp,244194,Graduate,12,Married,White-Collar,Family,White,Male,5178,0,40,US,>50K
39054,32,govt,287229,Graduate,10,Separated,Service,Not-Family,White,Female,0,0,30,Non-US,<=50K
39055,18,private,324046,NonGraduate,6,Single,Service,Family,White,Female,0,0,12,US,<=50K
39056,33,govt,65018,Graduate,14,Married,White-Collar,Family,Asian-Pac-Islander,Male,0,0,20,Non-US,<=50K
39057,37,private,421633,Graduate,11,Separated,Blue-Collar,Not-Family,Black,Female,0,0,40,US,<=50K
39058,28,private,93235,Graduate,10,Single,White-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39059,60,govt,227232,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
39061,36,private,65382,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,50,US,<=50K
39062,19,private,179422,NonGraduate,9,Single,Service,Not-Family,White,Female,0,0,35,US,<=50K
39063,53,govt,276868,Graduate,10,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
39064,57,private,87317,NonGraduate,6,Separated,White-Collar,Not-Family,White,Female,0,0,8,US,<=50K
39065,32,private,108247,Graduate,10,Married,Blue-Collar,Family,White,Male,3103,0,40,US,>50K
39066,32,private,197505,NonGraduate,9,Single,White-Collar,Family,White,Female,0,0,40,US,<=50K
39067,35,self_emp,127493,NonGraduate,6,Married,Service,Family,White,Female,0,0,2,US,<=50K
39068,51,private,75640,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
39070,46,govt,247053,Graduate,14,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
39071,31,private,119735,NonGraduate,5,Single,Blue-Collar,Not-Family,White,Male,0,0,40,Non-US,<=50K
39072,29,private,157950,Graduate,10,Married,White-Collar,Family,White,Female,0,0,40,US,>50K
39073,40,private,113732,NonGraduate,9,Separated,Blue-Collar,Not-Family,Black,Female,0,0,40,US,<=50K
39074,52,self_emp,224763,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,50,Non-US,<=50K
39075,42,self_emp,40024,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,66,US,<=50K
39076,42,self_emp,296594,Graduate,14,Married,White-Collar,Family,White,Male,0,0,50,US,>50K
39077,43,govt,53956,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,55,US,>50K
39079,34,private,191834,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39080,27,private,107236,Graduate,14,Single,White-Collar,Not-Family,White,Male,0,0,50,US,<=50K
39081,47,private,231284,NonGraduate,9,Single,Blue-Collar,Not-Family,Other,Male,0,0,40,Non-US,<=50K
39082,31,govt,203488,Graduate,10,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39083,20,private,41721,Graduate,10,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39084,48,private,205100,Graduate,13,Married,White-Collar,Family,White,Male,99999,0,80,US,>50K
39085,57,private,75673,Graduate,10,Separated,White-Collar,Not-Family,Asian-Pac-Islander,Female,0,0,40,US,<=50K
39087,63,self_emp,177832,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,80,US,<=50K
39088,24,private,478457,NonGraduate,7,Single,White-Collar,Not-Family,Black,Female,0,0,30,US,<=50K
39089,28,govt,194759,Graduate,10,Single,White-Collar,Not-Family,White,Male,0,1669,90,US,<=50K
39090,64,self_emp,30310,NonGraduate,4,Married,Blue-Collar,Family,White,Male,0,0,60,US,<=50K
39091,29,private,130010,Graduate,14,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
39092,23,private,170302,NonGraduate,9,Separated,White-Collar,Not-Family,White,Male,0,0,38,US,<=50K
39093,46,private,120080,Graduate,13,Married,White-Collar,Family,White,Female,0,0,40,US,>50K
39094,77,private,183781,NonGraduate,9,Separated,Blue-Collar,Not-Family,White,Female,0,0,5,US,<=50K
39095,31,private,422836,NonGraduate,3,Married,Blue-Collar,Family,White,Male,0,0,40,Non-US,<=50K
39096,46,private,266860,Graduate,12,Married,White-Collar,Family,White,Male,0,0,60,US,>50K
39097,25,private,393456,NonGraduate,9,Single,Blue-Collar,Not-Family,Black,Female,0,0,40,US,<=50K
39098,20,govt,318382,NonGraduate,9,Single,White-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39099,35,private,354520,Graduate,13,Single,White-Collar,Not-Family,White,Female,0,0,50,US,>50K
39100,47,private,123425,NonGraduate,9,Single,White-Collar,Family,White,Male,0,0,41,US,<=50K
39101,52,private,123989,Graduate,13,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
39102,31,private,175778,Graduate,13,Single,White-Collar,Family,White,Female,0,0,40,US,<=50K
39103,28,govt,73928,Graduate,13,Single,White-Collar,Family,Asian-Pac-Islander,Female,0,0,40,US,>50K
39104,31,private,33731,NonGraduate,9,Married,White-Collar,Family,White,Male,7688,0,40,US,>50K
39105,41,private,557349,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
39106,23,private,255252,Graduate,10,Single,White-Collar,Not-Family,White,Male,0,0,30,US,<=50K
39107,40,private,219164,Graduate,14,Married,White-Collar,Family,Black,Male,5178,0,40,US,>50K
39108,21,govt,129050,Graduate,10,Single,White-Collar,Family,White,Female,0,0,35,US,<=50K
39109,61,private,111797,Graduate,11,Separated,White-Collar,Not-Family,Black,Female,0,0,32,US,<=50K
39110,34,private,192900,Graduate,10,Single,White-Collar,Family,White,Male,0,0,40,US,<=50K
39111,44,private,56651,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39112,26,private,51961,Graduate,10,Single,Service,Not-Family,Black,Male,0,0,55,Non-US,<=50K
39113,37,private,141584,Graduate,12,Married,Service,Family,White,Male,0,0,47,US,<=50K
39114,18,private,421350,NonGraduate,7,Single,Blue-Collar,Family,White,Male,0,0,20,US,<=50K
39115,52,private,24740,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,1740,55,US,<=50K
39116,31,govt,498267,NonGraduate,9,Separated,Service,Family,Black,Male,0,0,40,US,<=50K
39117,21,private,117583,NonGraduate,9,Single,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39118,22,private,191455,Graduate,10,Married,White-Collar,Family,Other,Female,0,0,15,US,<=50K
39119,22,private,135716,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39120,40,private,27766,Graduate,14,Married,White-Collar,Family,White,Male,0,0,40,US,<=50K
39121,41,private,323919,NonGraduate,4,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39122,73,govt,114561,NonGraduate,3,Separated,Service,Family,Asian-Pac-Islander,Female,0,0,25,Non-US,<=50K
39123,17,private,216137,NonGraduate,5,Single,White-Collar,Family,White,Female,0,0,15,US,<=50K
39124,49,private,165539,NonGraduate,9,Separated,White-Collar,Not-Family,Black,Female,0,0,35,US,<=50K
39125,42,private,32016,Graduate,11,Married,White-Collar,Family,White,Male,7298,0,40,US,>50K
39126,35,private,89040,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
39127,45,private,264514,Graduate,13,Separated,White-Collar,Not-Family,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
39128,50,private,24790,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39129,38,private,181139,Graduate,13,Single,White-Collar,Not-Family,White,Female,0,0,42,US,<=50K
39130,18,private,168514,NonGraduate,6,Single,White-Collar,Not-Family,White,Female,0,0,25,US,<=50K
39131,17,private,354493,NonGraduate,7,Single,White-Collar,Family,White,Male,0,0,6,US,<=50K
39132,33,private,206707,NonGraduate,9,Separated,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39133,43,private,230684,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
39134,43,govt,192381,Graduate,13,Single,Service,Family,White,Male,0,0,40,US,<=50K
39135,37,private,397752,NonGraduate,9,Separated,Blue-Collar,Family,White,Male,0,0,12,Non-US,<=50K
39136,52,govt,120173,NonGraduate,4,Married,Service,Family,White,Male,0,0,40,US,<=50K
39137,22,private,228394,NonGraduate,9,Single,Service,Not-Family,White,Female,0,0,50,US,<=50K
39138,83,private,186112,Graduate,10,Single,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
39139,21,private,272237,Graduate,10,Single,Service,Family,White,Male,0,0,35,US,<=50K
39140,45,govt,169711,Graduate,12,Married,Service,Family,White,Male,15024,0,72,US,>50K
39141,40,self_emp,172560,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39142,61,private,213700,Graduate,13,Married,White-Collar,Family,White,Male,0,0,32,US,>50K
39143,23,private,181820,Graduate,13,Single,White-Collar,Family,White,Male,0,0,40,US,<=50K
39144,19,private,120361,NonGraduate,9,Single,Blue-Collar,Family,Black,Male,0,0,40,US,<=50K
39145,47,govt,169324,Graduate,14,Married,White-Collar,Family,Black,Female,4386,0,35,US,>50K
39146,32,private,262092,Graduate,13,Married,White-Collar,Family,White,Male,7298,0,50,US,>50K
39148,43,private,147099,Graduate,13,Married,White-Collar,Family,White,Female,0,0,30,US,>50K
39149,55,private,138594,Graduate,16,Married,White-Collar,Family,White,Male,0,0,56,US,>50K
39150,58,self_emp,100606,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
39151,25,private,350850,NonGraduate,4,Married,Blue-Collar,Family,White,Male,0,0,50,US,>50K
39152,23,private,66432,Graduate,10,Separated,White-Collar,Not-Family,Black,Female,0,0,35,US,<=50K
39153,44,govt,229148,Graduate,10,Married,Blue-Collar,Family,Black,Male,0,0,40,US,<=50K
39154,20,private,236601,Graduate,10,Single,White-Collar,Not-Family,White,Male,0,0,20,US,<=50K
39155,46,private,144844,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,42,US,<=50K
39156,19,private,366088,NonGraduate,5,Single,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39157,37,private,162164,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39158,22,private,442478,Graduate,10,Single,White-Collar,Family,White,Male,0,0,20,US,<=50K
39159,25,private,181814,NonGraduate,7,Married,White-Collar,Family,White,Female,0,0,40,US,<=50K
39160,49,private,175109,NonGraduate,9,Married,White-Collar,Family,White,Male,5178,0,40,US,>50K
39161,34,self_emp,152109,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39162,47,private,246891,Graduate,13,Married,White-Collar,Family,White,Male,15024,0,45,US,>50K
39163,30,private,164802,Graduate,13,Single,White-Collar,Not-Family,Other,Female,8614,0,40,Non-US,>50K
39164,21,private,57711,NonGraduate,9,Single,Service,Not-Family,White,Female,0,0,40,US,<=50K
39165,22,govt,117789,Graduate,10,Single,White-Collar,Not-Family,White,Female,0,0,20,US,<=50K
39166,67,private,120900,NonGraduate,4,Separated,Service,Not-Family,White,Female,0,0,12,US,<=50K
39167,28,private,114673,Graduate,14,Single,White-Collar,Not-Family,Amer-Indian-Eskimo,Female,0,0,40,US,<=50K
39168,45,private,78529,NonGraduate,9,Separated,Blue-Collar,Not-Family,White,Male,0,0,50,US,<=50K
39169,46,private,282165,NonGraduate,9,Separated,White-Collar,Not-Family,Black,Female,0,0,40,US,<=50K
39170,48,private,149337,Graduate,10,Separated,Blue-Collar,Not-Family,White,Male,0,0,40,US,>50K
39171,56,private,250517,Graduate,11,Married,Blue-Collar,Family,White,Male,0,0,45,US,<=50K
39173,40,private,352971,Graduate,14,Married,White-Collar,Family,White,Male,0,0,60,US,>50K
39176,56,private,94156,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,50,US,<=50K
39177,35,private,306868,Graduate,10,Single,White-Collar,Not-Family,White,Male,0,0,65,US,<=50K
39178,43,private,187164,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,50,US,<=50K
39179,32,private,179415,NonGraduate,6,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39180,64,private,45776,NonGraduate,9,Separated,Service,Not-Family,White,Female,0,1762,79,US,<=50K
39181,62,private,256723,Graduate,10,Separated,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39182,53,private,31909,Graduate,11,Married,White-Collar,Family,White,Male,0,0,45,US,>50K
39183,68,private,90526,NonGraduate,8,Married,Blue-Collar,Family,White,Male,0,0,35,US,<=50K
39185,24,private,179423,Graduate,13,Single,White-Collar,Family,White,Female,0,0,40,US,<=50K
39186,39,private,140169,NonGraduate,6,Separated,Service,Not-Family,White,Female,0,0,40,Non-US,<=50K
39187,29,private,37359,Graduate,13,Married,Blue-Collar,Family,White,Male,7298,0,40,US,>50K
39188,24,private,125813,NonGraduate,9,Married,White-Collar,Family,Amer-Indian-Eskimo,Female,0,0,45,US,<=50K
39189,33,private,209415,NonGraduate,6,Separated,Service,Not-Family,White,Female,0,0,32,US,<=50K
39190,41,private,206619,NonGraduate,9,Separated,Service,Not-Family,White,Female,0,0,40,US,<=50K
39191,48,private,283737,Graduate,14,Separated,White-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39192,47,private,162187,Graduate,13,Married,White-Collar,Family,White,Male,0,0,45,US,>50K
39193,30,self_emp,191571,Graduate,10,Single,White-Collar,Not-Family,White,Female,0,0,40,US,>50K
39194,59,private,33725,NonGraduate,5,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
39195,34,private,236543,Graduate,10,Single,White-Collar,Not-Family,White,Male,0,1590,40,US,<=50K
39196,26,govt,73047,Graduate,10,Married,White-Collar,Family,White,Male,0,0,32,US,<=50K
39197,20,private,230574,NonGraduate,4,Single,Blue-Collar,Family,White,Male,0,0,40,Non-US,<=50K
39198,32,private,178109,Graduate,13,Single,Blue-Collar,Not-Family,White,Male,0,0,36,US,<=50K
39199,58,private,282023,Graduate,13,Married,White-Collar,Family,White,Male,0,0,50,US,>50K
39200,31,govt,101761,Graduate,13,Single,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
39201,33,private,98168,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,30,US,>50K
39202,22,private,287681,NonGraduate,7,Single,Blue-Collar,Family,White,Male,0,0,40,Non-US,<=50K
39204,38,govt,91670,Graduate,10,Separated,White-Collar,Family,Asian-Pac-Islander,Female,0,0,40,US,<=50K
39205,30,govt,61989,Graduate,10,Single,White-Collar,Not-Family,White,Female,0,0,5,US,<=50K
39206,23,private,138513,NonGraduate,9,Single,Blue-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39207,27,self_emp,95423,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,60,US,<=50K
39208,31,govt,30917,Graduate,10,Married,Service,Family,White,Male,0,0,72,US,<=50K
39210,58,private,102791,NonGraduate,9,Separated,Service,Family,White,Female,0,0,40,US,<=50K
39211,42,private,416506,Graduate,12,Single,White-Collar,Not-Family,White,Male,14084,0,36,US,>50K
39212,20,self_emp,245611,Graduate,10,Single,Blue-Collar,Family,White,Male,0,0,20,US,<=50K
39213,47,govt,655066,Graduate,13,Married,White-Collar,Family,Other,Male,0,0,40,Non-US,>50K
39214,57,self_emp,87584,Graduate,16,Separated,White-Collar,Not-Family,White,Female,0,0,25,US,<=50K
39215,47,self_emp,304223,Graduate,10,Married,White-Collar,Family,White,Male,0,0,40,US,<=50K
39216,49,govt,40690,Graduate,13,Single,White-Collar,Not-Family,White,Male,0,0,60,US,>50K
39217,18,private,348131,NonGraduate,7,Single,White-Collar,Family,Black,Female,0,0,20,US,<=50K
39218,64,private,191477,NonGraduate,3,Separated,Service,Not-Family,Black,Female,0,0,4,US,<=50K
39219,29,private,115438,NonGraduate,9,Separated,Blue-Collar,Not-Family,White,Male,0,0,35,US,<=50K
39220,47,govt,176917,Graduate,10,Married,White-Collar,Family,White,Male,0,0,48,US,>50K
39222,28,private,202182,Graduate,10,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
39223,24,private,308239,Graduate,13,Single,White-Collar,Family,White,Male,0,0,4,US,<=50K
39224,34,private,163581,NonGraduate,9,Single,Service,Not-Family,White,Male,10520,0,40,Non-US,>50K
39225,34,govt,211239,Graduate,13,Separated,White-Collar,Not-Family,White,Female,6497,0,40,US,<=50K
39226,31,private,121321,NonGraduate,7,Married,White-Collar,Family,White,Male,0,0,51,US,<=50K
39227,23,govt,120172,NonGraduate,9,Single,White-Collar,Not-Family,White,Male,0,0,48,US,<=50K
39228,20,private,190916,NonGraduate,9,Single,Service,Family,White,Female,0,1721,20,US,<=50K
39229,25,private,340288,NonGraduate,5,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39230,32,private,426431,Graduate,10,Separated,White-Collar,Not-Family,White,Male,0,0,40,US,<=50K
39231,44,self_emp,226027,Graduate,10,Married,White-Collar,Family,White,Male,0,0,60,US,<=50K
39232,28,private,278736,NonGraduate,8,Single,Blue-Collar,Not-Family,White,Male,0,0,40,Non-US,<=50K
39233,48,private,168462,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39235,43,private,214541,Graduate,14,Separated,White-Collar,Not-Family,White,Male,0,0,40,Non-US,<=50K
39236,52,self_emp,29887,Graduate,15,Married,White-Collar,Family,White,Male,0,0,60,US,>50K
39237,53,self_emp,138022,NonGraduate,7,Separated,Blue-Collar,Not-Family,White,Male,0,0,60,US,<=50K
39238,57,self_emp,208018,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
39239,45,private,126876,NonGraduate,9,Separated,Blue-Collar,Family,White,Female,0,0,40,US,<=50K
39240,45,private,182703,Graduate,14,Separated,White-Collar,Not-Family,Amer-Indian-Eskimo,Female,0,0,36,US,<=50K
39241,34,private,161153,NonGraduate,6,Married,Blue-Collar,Family,White,Male,0,0,35,US,<=50K
39242,44,self_emp,168443,NonGraduate,9,Married,White-Collar,Family,White,Male,0,0,60,US,<=50K
39243,25,private,335522,NonGraduate,5,Single,Blue-Collar,Not-Family,White,Male,0,0,40,Non-US,<=50K
39244,27,private,220104,Graduate,13,Single,White-Collar,Not-Family,White,Male,0,1876,50,US,<=50K
39246,36,private,104772,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
39247,61,private,161472,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,>50K
39248,52,private,91506,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,45,US,<=50K
39249,19,private,186717,Graduate,10,Single,White-Collar,Family,White,Male,0,0,40,US,<=50K
39250,53,private,77927,NonGraduate,3,Single,Blue-Collar,Family,Asian-Pac-Islander,Female,0,0,50,Non-US,<=50K
39251,55,private,140063,NonGraduate,9,Separated,White-Collar,Not-Family,White,Female,0,0,40,US,<=50K
39252,37,self_emp,317580,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,40,US,<=50K
39253,51,private,122533,Graduate,13,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
39254,29,private,57423,NonGraduate,9,Married,Blue-Collar,Family,White,Male,0,0,45,US,<=50K
39255,45,private,103331,Graduate,10,Married,Service,Family,White,Male,0,0,40,US,<=50K
39256,64,govt,417543,Graduate,16,Separated,White-Collar,Not-Family,Black,Male,8614,0,50,US,>50K
39257,56,private,253854,Graduate,10,Married,White-Collar,Family,White,Male,0,0,40,US,>50K
39258,56,private,106850,Graduate,10,Separated,Service,Not-Family,White,Female,0,0,40,US,<=50K
